,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
27,M,Stratum_6,0.618421052631579,0.63,0.8918918918918919,0.5858585858585859,0.7373737373737373,0.9696969696969697,0.7643097643097644,0.6666666666666666,0.0
28,F,Stratum_4,0.42105263157894735,0.43,0.3783783783783784,0.46464646464646464,0.35353535353535354,0.6060606060606061,0.47474747474747475,0.33783783783783783,1.0
29,F,Stratum_3,0.2631578947368421,0.47,0.2972972972972973,0.6060606060606061,0.7575757575757576,0.7474747474747475,0.7037037037037037,0.2747747747747748,1.0
30,M,Stratum_4,0.3684210526315789,0.56,0.36486486486486486,0.6161616161616161,0.3939393939393939,0.2727272727272727,0.4276094276094276,0.37387387387387383,0.0
31,M,Stratum_3,0.5,0.56,0.22972972972972974,1.0,0.7777777777777778,0.7373737373737373,0.8383838383838383,0.37387387387387383,0.0
32,M,Stratum_4,0.5,0.76,0.8918918918918919,0.9191919191919192,0.98989898989899,1.0,0.9696969696969697,0.6846846846846848,0.0
33,M,Stratum_4,0.3815789473684211,0.57,0.4864864864864865,0.8181818181818182,0.797979797979798,0.8080808080808081,0.8080808080808081,0.42342342342342343,0.0
34,M,Stratum_4,0.47368421052631576,0.45,0.6621621621621622,0.1414141414141414,0.04040404040404041,0.8888888888888888,0.35690235690235694,0.4594594594594595,0.0
35,M,Stratum_5,0.618421052631579,0.66,0.6756756756756757,0.8787878787878788,0.7878787878787878,0.9797979797979798,0.8821548821548821,0.6081081081081081,0.0
36,M,Stratum_5,0.47368421052631576,0.61,0.3783783783783784,0.8383838383838383,0.7777777777777778,0.8181818181818182,0.8114478114478114,0.43693693693693697,0.0
37,M,Stratum_3,0.618421052631579,0.74,0.7027027027027027,0.9797979797979798,0.7878787878787878,0.9494949494949495,0.9057239057239058,0.6531531531531531,0.0
38,F,Stratum_5,0.42105263157894735,0.59,0.3783783783783784,0.08080808080808081,0.5252525252525253,0.6161616161616161,0.40740740740740744,0.40990990990990994,1.0
39,M,Stratum_5,0.5,0.61,0.7567567567567568,0.6060606060606061,0.8888888888888888,0.9696969696969697,0.8215488215488215,0.572072072072072,0.0
40,F,Stratum_4,0.47368421052631576,0.61,0.4864864864864865,0.7878787878787878,0.8888888888888888,0.8787878787878788,0.8518518518518517,0.47297297297297297,1.0
41,F,Stratum_4,0.4473684210526316,0.52,0.6621621621621622,0.7676767676767676,0.4444444444444444,0.7373737373737373,0.6498316498316498,0.48198198198198194,1.0
42,F,Stratum_3,0.39473684210526316,0.56,0.1891891891891892,0.6666666666666666,0.494949494949495,0.6464646464646465,0.6026936026936026,0.32432432432432434,1.0
43,M,Stratum_2,0.5657894736842105,0.56,0.5135135135135135,0.9292929292929293,0.8686868686868687,0.9191919191919192,0.9057239057239058,0.490990990990991,0.0
44,M,Stratum_2,0.5,0.66,0.7567567567567568,0.9595959595959596,0.9494949494949495,0.9494949494949495,0.9528619528619529,0.5945945945945946,0.0
45,M,Stratum_4,0.5,0.71,0.8378378378378378,0.9292929292929293,1.0,0.9696969696969697,0.9663299663299664,0.6441441441441442,0.0
46,M,Stratum_4,0.6710526315789473,0.68,0.7972972972972973,0.18181818181818182,0.04040404040404041,0.9595959595959596,0.3939393939393939,0.6756756756756757,0.0
47,F,Stratum_5,0.47368421052631576,0.59,0.7297297297297297,0.7070707070707071,0.898989898989899,0.8787878787878788,0.8282828282828283,0.545045045045045,1.0
48,M,Stratum_4,0.15789473684210525,0.41,0.1891891891891892,0.06060606060606061,0.5555555555555556,0.21212121212121213,0.27609427609427606,0.17567567567567569,0.0
49,M,Stratum_3,0.5,0.59,0.3783783783783784,0.5454545454545454,0.7777777777777778,0.5858585858585859,0.6363636363636364,0.43693693693693697,0.0
50,F,Stratum_6,0.35526315789473684,0.39,0.3918918918918919,0.04040404040404041,0.1414141414141414,0.7272727272727273,0.30303030303030304,0.30180180180180183,1.0
51,M,Stratum_5,0.47368421052631576,0.76,0.8918918918918919,0.898989898989899,0.8585858585858586,1.0,0.9191919191919192,0.6756756756756757,0.0
52,M,Stratum_5,0.75,0.56,0.7027027027027027,0.9494949494949495,0.08080808080808081,0.7171717171717171,0.5824915824915825,0.6171171171171171,0.0
